rok,miesiac,liczba,imie,plec
61097,2014,2,0,Janusz,1
61098,2014,1,0,Janusz,1
61099,2013,12,0,Janusz,1
61100,2013,11,0,Janusz,1
61101,2013,10,0,Janusz,1
61102,2013,9,0,Janusz,1
61103,2013,8,0,Janusz,1
61104,2013,7,0,Janusz,1
61105,2013,6,1,Janusz,1
61106,2013,5,0,Janusz,1
61107,2013,4,0,Janusz,1
61108,2013,3,0,Janusz,1
61109,2013,2,0,Janusz,1
61110,2013,1,0,Janusz,1
61111,2012,12,0,Janusz,1
61112,2012,11,0,Janusz,1
61113,2012,10,0,Janusz,1
61114,2012,9,0,Janusz,1
61115,2012,8,0,Janusz,1
61116,2012,7,0,Janusz,1
61117,2012,6,0,Janusz,1
61118,2012,5,2,Janusz,1
61119,2012,4,1,Janusz,1
61120,2012,3,0,Janusz,1
61121,2012,2,0,Janusz,1
61122,2012,1,0,Janusz,1
61123,2011,12,0,Janusz,1
61124,2011,11,1,Janusz,1
61125,2011,10,0,Janusz,1
61126,2011,9,0,Janusz,1
61127,2011,8,0,Janusz,1
61128,2011,7,0,Janusz,1
61129,2011,6,0,Janusz,1
61130,2011,5,0,Janusz,1
61131,2011,4,0,Janusz,1
61132,2011,3,0,Janusz,1
61133,2011,2,0,Janusz,1
61134,2011,1,0,Janusz,1
61135,2010,12,0,Janusz,1
61136,2010,11,0,Janusz,1
61137,2010,10,0,Janusz,1
61138,2010,9,0,Janusz,1
61139,2010,8,0,Janusz,1
61140,2010,7,0,Janusz,1
61141,2010,6,0,Janusz,1
61142,2010,5,0,Janusz,1
61143,2010,4,0,Janusz,1
61144,2010,3,0,Janusz,1
61145,2010,2,0,Janusz,1
61146,2010,1,0,Janusz,1
61147,2009,12,0,Janusz,1
61148,2009,11,0,Janusz,1
61149,2009,10,0,Janusz,1
61150,2009,9,1,Janusz,1
61151,2009,8,0,Janusz,1
61152,2009,7,0,Janusz,1
61153,2009,6,0,Janusz,1
61154,2009,5,0,Janusz,1
61155,2009,4,0,Janusz,1
61156,2009,3,1,Janusz,1
61157,2009,2,0,Janusz,1
61158,2009,1,0,Janusz,1
61159,2008,12,0,Janusz,1
61160,2008,11,0,Janusz,1
61161,2008,10,0,Janusz,1
61162,2008,9,0,Janusz,1
61163,2008,8,0,Janusz,1
61164,2008,7,0,Janusz,1
61165,2008,6,0,Janusz,1
61166,2008,5,0,Janusz,1
61167,2008,4,0,Janusz,1
61168,2008,3,0,Janusz,1
61169,2008,2,0,Janusz,1
61170,2008,1,0,Janusz,1
61171,2007,12,0,Janusz,1
61172,2007,11,0,Janusz,1
61173,2007,10,0,Janusz,1
61174,2007,9,0,Janusz,1
61175,2007,8,0,Janusz,1
61176,2007,7,1,Janusz,1
61177,2007,6,1,Janusz,1
61178,2007,5,0,Janusz,1
61179,2007,4,0,Janusz,1
61180,2007,3,0,Janusz,1
61181,2007,2,0,Janusz,1
61182,2007,1,1,Janusz,1
61183,2006,12,0,Janusz,1
61184,2006,11,1,Janusz,1
61185,2006,10,0,Janusz,1
61186,2006,9,0,Janusz,1
61187,2006,8,0,Janusz,1
61188,2006,7,1,Janusz,1
61189,2006,6,0,Janusz,1
61190,2006,5,0,Janusz,1
61191,2006,4,0,Janusz,1
61192,2006,3,0,Janusz,1
61193,2006,2,0,Janusz,1
61194,2006,1,0,Janusz,1
61195,2005,12,1,Janusz,1
61196,2005,11,0,Janusz,1
61197,2005,10,0,Janusz,1
61198,2005,9,1,Janusz,1
61199,2005,8,0,Janusz,1
61200,2005,7,0,Janusz,1
61201,2005,6,0,Janusz,1
61202,2005,5,0,Janusz,1
61203,2005,4,0,Janusz,1
61204,2005,3,0,Janusz,1
61205,2005,2,0,Janusz,1
61206,2005,1,0,Janusz,1
61207,2004,12,0,Janusz,1
61208,2004,11,0,Janusz,1
61209,2004,10,0,Janusz,1
61210,2004,9,0,Janusz,1
61211,2004,8,0,Janusz,1
61212,2004,7,0,Janusz,1
61213,2014,8,0,Joachim,1
61214,2014,7,0,Joachim,1
61215,2014,6,0,Joachim,1
61216,2014,5,0,Joachim,1
61217,2014,4,0,Joachim,1
61218,2014,3,0,Joachim,1
61219,2014,2,0,Joachim,1
61220,2014,1,0,Joachim,1
61221,2013,12,0,Joachim,1
61222,2013,11,0,Joachim,1
61223,2013,10,0,Joachim,1
61224,2013,9,0,Joachim,1
61225,2013,8,0,Joachim,1
61226,2013,7,0,Joachim,1
61227,2013,6,0,Joachim,1
61228,2013,5,0,Joachim,1
61229,2013,4,0,Joachim,1
61230,2013,3,0,Joachim,1
61231,2013,2,0,Joachim,1
61232,2013,1,0,Joachim,1
61233,2012,12,0,Joachim,1
61234,2012,11,0,Joachim,1
61235,2012,10,0,Joachim,1
61236,2012,9,0,Joachim,1
61237,2012,8,0,Joachim,1
61238,2012,7,0,Joachim,1
61239,2012,6,0,Joachim,1
61240,2012,5,0,Joachim,1
61241,2012,4,0,Joachim,1
61242,2012,3,0,Joachim,1
61243,2012,2,0,Joachim,1
61244,2012,1,0,Joachim,1
61245,2011,12,0,Joachim,1
61246,2011,11,0,Joachim,1
61247,2011,10,0,Joachim,1
61248,2011,9,0,Joachim,1
61249,2011,8,1,Joachim,1
61250,2011,7,0,Joachim,1
61251,2011,6,1,Joachim,1
61252,2011,5,0,Joachim,1
61253,2011,4,0,Joachim,1
61254,2011,3,0,Joachim,1
61255,2011,2,0,Joachim,1
61256,2011,1,0,Joachim,1
61257,2010,12,0,Joachim,1
61258,2010,11,1,Joachim,1
61259,2010,10,0,Joachim,1
61260,2010,9,0,Joachim,1
61261,2010,8,0,Joachim,1
61262,2010,7,0,Joachim,1
61263,2010,6,0,Joachim,1
61264,2010,5,0,Joachim,1
61265,2010,4,0,Joachim,1
61266,2010,3,0,Joachim,1
61267,2010,2,0,Joachim,1
61268,2010,1,0,Joachim,1
61269,2009,12,0,Joachim,1
61270,2009,11,0,Joachim,1
61271,2009,10,1,Joachim,1
61272,2009,9,0,Joachim,1
61273,2009,8,0,Joachim,1
61274,2009,7,0,Joachim,1
61275,2009,6,0,Joachim,1
61276,2009,5,0,Joachim,1
61277,2009,4,1,Joachim,1
61278,2009,3,0,Joachim,1
61279,2009,2,0,Joachim,1
61280,2009,1,0,Joachim,1
61281,2008,12,1,Joachim,1
61282,2008,11,0,Joachim,1
61283,2008,10,0,Joachim,1
61284,2008,9,0,Joachim,1
61285,2008,8,0,Joachim,1
61286,2008,7,0,Joachim,1
61287,2008,6,0,Joachim,1
61288,2008,5,0,Joachim,1
61289,2008,4,1,Joachim,1
61290,2008,3,0,Joachim,1
61291,2008,2,0,Joachim,1
61292,2008,1,1,Joachim,1
61293,2007,12,0,Joachim,1
61294,2007,11,1,Joachim,1
61295,2007,10,0,Joachim,1
61296,2007,9,0,Joachim,1
61297,2007,8,0,Joachim,1
61298,2007,7,0,Joachim,1
61299,2007,6,1,Joachim,1
61300,2007,5,0,Joachim,1
61301,2007,4,0,Joachim,1
61302,2007,3,0,Joachim,1
61303,2007,2,0,Joachim,1
61304,2007,1,0,Joachim,1
61305,2006,12,0,Joachim,1
61306,2006,11,0,Joachim,1
61307,2006,10,0,Joachim,1
61308,2006,9,0,Joachim,1
61309,2006,8,0,Joachim,1
61310,2006,7,0,Joachim,1
61311,2006,6,0,Joachim,1
61312,2006,5,0,Joachim,1
61313,2006,4,0,Joachim,1
61314,2006,3,0,Joachim,1
61315,2006,2,0,Joachim,1
61316,2006,1,1,Joachim,1
61317,2005,12,0,Joachim,1
61318,2005,11,0,Joachim,1
61319,2005,10,0,Joachim,1
61320,2005,9,0,Joachim,1
61321,2005,8,0,Joachim,1
61322,2005,7,0,Joachim,1
61323,2005,6,0,Joachim,1
61324,2005,5,1,Joachim,1
61325,2005,4,0,Joachim,1
61326,2005,3,0,Joachim,1
61327,2005,2,0,Joachim,1
61328,2005,1,0,Joachim,1
61329,2004,12,1,Joachim,1
61330,2004,11,1,Joachim,1
61331,2004,10,0,Joachim,1
61332,2004,9,0,Joachim,1
61333,2004,8,0,Joachim,1
61334,2004,7,0,Joachim,1
61335,2014,8,0,Oktawian,1
61336,2014,7,0,Oktawian,1
61337,2014,6,0,Oktawian,1
61338,2014,5,0,Oktawian,1
61339,2014,4,0,Oktawian,1
61340,2014,3,0,Oktawian,1
61341,2014,2,0,Oktawian,1
61342,2014,1,0,Oktawian,1
61343,2013,12,0,Oktawian,1
61344,2013,11,0,Oktawian,1
61345,2013,10,0,Oktawian,1
61346,2013,9,0,Oktawian,1
61347,2013,8,0,Oktawian,1
61348,2013,7,0,Oktawian,1
61349,2013,6,0,Oktawian,1
61350,2013,5,1,Oktawian,1
61351,2013,4,0,Oktawian,1
61352,2013,3,0,Oktawian,1
61353,2013,2,0,Oktawian,1
61354,2013,1,0,Oktawian,1
61355,2012,12,0,Oktawian,1
61356,2012,11,0,Oktawian,1
61357,2012,10,0,Oktawian,1
61358,2012,9,1,Oktawian,1
61359,2012,8,0,Oktawian,1
61360,2012,7,0,Oktawian,1
61361,2012,6,0,Oktawian,1
61362,2012,5,0,Oktawian,1
61363,2012,4,0,Oktawian,1
61364,2012,3,0,Oktawian,1
61365,2012,2,0,Oktawian,1
61366,2012,1,0,Oktawian,1
61367,2011,12,0,Oktawian,1
61368,2011,11,0,Oktawian,1
61369,2011,10,1,Oktawian,1
61370,2011,9,0,Oktawian,1
61371,2011,8,0,Oktawian,1
61372,2011,7,0,Oktawian,1
61373,2011,6,0,Oktawian,1
61374,2011,5,0,Oktawian,1
61375,2011,4,0,Oktawian,1
61376,2011,3,0,Oktawian,1
61377,2011,2,0,Oktawian,1
61378,2011,1,0,Oktawian,1
61379,2010,12,1,Oktawian,1
61380,2010,11,0,Oktawian,1
61381,2010,10,1,Oktawian,1
61382,2010,9,0,Oktawian,1
61383,2010,8,0,Oktawian,1
61384,2010,7,0,Oktawian,1
61385,2010,6,0,Oktawian,1
61386,2010,5,0,Oktawian,1
61387,2010,4,0,Oktawian,1
61388,2010,3,0,Oktawian,1
61389,2010,2,0,Oktawian,1
61390,2010,1,0,Oktawian,1
61391,2009,12,0,Oktawian,1
61392,2009,11,0,Oktawian,1
61393,2009,10,0,Oktawian,1
61394,2009,9,1,Oktawian,1
61395,2009,8,0,Oktawian,1
61396,2009,7,0,Oktawian,1
61397,2009,6,0,Oktawian,1
61398,2009,5,0,Oktawian,1
61399,2009,4,0,Oktawian,1
61400,2009,3,0,Oktawian,1
61401,2009,2,0,Oktawian,1
61402,2009,1,1,Oktawian,1
61403,2008,12,0,Oktawian,1
61404,2008,11,2,Oktawian,1
61405,2008,10,0,Oktawian,1
61406,2008,9,0,Oktawian,1
61407,2008,8,0,Oktawian,1
61408,2008,7,0,Oktawian,1
61409,2008,6,1,Oktawian,1
61410,2008,5,0,Oktawian,1
61411,2008,4,0,Oktawian,1
61412,2008,3,0,Oktawian,1
61413,2008,2,0,Oktawian,1
61414,2008,1,0,Oktawian,1
61415,2007,12,0,Oktawian,1
61416,2007,11,0,Oktawian,1
61417,2007,10,1,Oktawian,1
61418,2007,9,0,Oktawian,1
61419,2007,8,0,Oktawian,1
61420,2007,7,1,Oktawian,1
61421,2007,6,0,Oktawian,1
61422,2007,5,0,Oktawian,1
61423,2007,4,0,Oktawian,1
61424,2007,3,0,Oktawian,1
61425,2007,2,0,Oktawian,1
61426,2007,1,0,Oktawian,1
61427,2006,12,0,Oktawian,1
61428,2006,11,0,Oktawian,1
61429,2006,10,0,Oktawian,1
61430,2006,9,0,Oktawian,1
61431,2006,8,0,Oktawian,1
61432,2006,7,0,Oktawian,1
61433,2006,6,0,Oktawian,1
61434,2006,5,0,Oktawian,1
61435,2006,4,0,Oktawian,1
61436,2006,3,0,Oktawian,1
61437,2006,2,0,Oktawian,1
61438,2006,1,0,Oktawian,1
61439,2005,12,0,Oktawian,1
61440,2005,11,0,Oktawian,1
61441,2005,10,0,Oktawian,1
61442,2005,9,0,Oktawian,1
61443,2005,8,0,Oktawian,1
61444,2005,7,0,Oktawian,1
61445,2005,6,0,Oktawian,1
61446,2005,5,0,Oktawian,1
61447,2005,4,0,Oktawian,1
61448,2005,3,0,Oktawian,1
61449,2005,2,1,Oktawian,1
61450,2005,1,0,Oktawian,1
61451,2004,12,0,Oktawian,1
61452,2004,11,0,Oktawian,1
61453,2004,10,0,Oktawian,1
61454,2004,9,0,Oktawian,1
61455,2004,8,1,Oktawian,1
61456,2004,7,0,Oktawian,1
61457,2014,8,0,Wincenty,1
61458,2014,7,0,Wincenty,1
61459,2014,6,0,Wincenty,1
61460,2014,5,0,Wincenty,1
61461,2014,4,0,Wincenty,1
61462,2014,3,0,Wincenty,1
61463,2014,2,0,Wincenty,1
61464,2014,1,0,Wincenty,1
61465,2013,12,1,Wincenty,1
61466,2013,11,0,Wincenty,1
61467,2013,10,1,Wincenty,1
61468,2013,9,0,Wincenty,1
61469,2013,8,1,Wincenty,1
61470,2013,7,0,Wincenty,1
61471,2013,6,0,Wincenty,1
61472,2013,5,0,Wincenty,1
61473,2013,4,0,Wincenty,1
61474,2013,3,0,Wincenty,1
61475,2013,2,0,Wincenty,1
61476,2013,1,1,Wincenty,1
61477,2012,12,1,Wincenty,1
61478,2012,11,1,Wincenty,1
61479,2012,10,0,Wincenty,1
61480,2012,9,1,Wincenty,1
61481,2012,8,1,Wincenty,1
61482,2012,7,0,Wincenty,1
61483,2012,6,0,Wincenty,1
61484,2012,5,0,Wincenty,1
61485,2012,4,0,Wincenty,1
61486,2012,3,0,Wincenty,1
61487,2012,2,0,Wincenty,1
61488,2012,1,0,Wincenty,1
61489,2011,12,0,Wincenty,1
61490,2011,11,0,Wincenty,1
61491,2011,10,1,Wincenty,1
61492,2011,9,0,Wincenty,1
61493,2011,8,0,Wincenty,1
61494,2011,7,0,Wincenty,1
61495,2011,6,0,Wincenty,1
61496,2011,5,0,Wincenty,1
61497,2011,4,0,Wincenty,1
61498,2011,3,0,Wincenty,1
61499,2011,2,0,Wincenty,1
61500,2011,1,0,Wincenty,1
61501,2010,12,0,Wincenty,1
61502,2010,11,0,Wincenty,1
61503,2010,10,0,Wincenty,1
61504,2010,9,1,Wincenty,1
61505,2010,8,0,Wincenty,1
61506,2010,7,0,Wincenty,1
61507,2010,6,0,Wincenty,1
61508,2010,5,0,Wincenty,1
61509,2010,4,0,Wincenty,1
61510,2010,3,0,Wincenty,1
61511,2010,2,0,Wincenty,1
61512,2010,1,0,Wincenty,1
61513,2009,12,0,Wincenty,1
61514,2009,11,0,Wincenty,1
61515,2009,10,0,Wincenty,1
61516,2009,9,0,Wincenty,1
61517,2009,8,0,Wincenty,1
61518,2009,7,0,Wincenty,1
61519,2009,6,0,Wincenty,1
61520,2009,5,1,Wincenty,1
61521,2009,4,0,Wincenty,1
61522,2009,3,0,Wincenty,1
61523,2009,2,0,Wincenty,1
61524,2009,1,0,Wincenty,1
61525,2008,12,0,Wincenty,1
61526,2008,11,0,Wincenty,1
61527,2008,10,0,Wincenty,1
61528,2008,9,0,Wincenty,1
61529,2008,8,1,Wincenty,1
61530,2008,7,0,Wincenty,1
61531,2008,6,0,Wincenty,1
61532,2008,5,0,Wincenty,1
61533,2008,4,0,Wincenty,1
61534,2008,3,0,Wincenty,1
61535,2008,2,0,Wincenty,1
61536,2008,1,0,Wincenty,1
61537,2007,12,0,Wincenty,1
61538,2007,11,0,Wincenty,1
61539,2007,10,0,Wincenty,1
61540,2007,9,0,Wincenty,1
61541,2007,8,0,Wincenty,1
61542,2007,7,1,Wincenty,1
61543,2007,6,0,Wincenty,1
61544,2007,5,0,Wincenty,1
61545,2007,4,0,Wincenty,1
61546,2007,3,0,Wincenty,1
61547,2007,2,0,Wincenty,1
61548,2007,1,0,Wincenty,1
61549,2006,12,0,Wincenty,1
61550,2006,11,0,Wincenty,1
61551,2006,10,0,Wincenty,1
61552,2006,9,0,Wincenty,1
61553,2006,8,0,Wincenty,1
61554,2006,7,0,Wincenty,1
61555,2006,6,0,Wincenty,1
61556,2006,5,0,Wincenty,1
61557,2006,4,0,Wincenty,1
61558,2006,3,1,Wincenty,1
61559,2006,2,0,Wincenty,1
61560,2006,1,0,Wincenty,1
61561,2005,12,0,Wincenty,1
61562,2005,11,0,Wincenty,1
61563,2005,10,0,Wincenty,1
61564,2005,9,0,Wincenty,1
61565,2005,8,0,Wincenty,1
61566,2005,7,0,Wincenty,1
61567,2005,6,0,Wincenty,1
61568,2005,5,0,Wincenty,1
61569,2005,4,0,Wincenty,1
61570,2005,3,0,Wincenty,1
61571,2005,2,0,Wincenty,1
61572,2005,1,0,Wincenty,1
61573,2004,12,0,Wincenty,1
61574,2004,11,0,Wincenty,1
61575,2004,10,0,Wincenty,1
61576,2004,9,0,Wincenty,1
61577,2004,8,0,Wincenty,1
61578,2004,7,0,Wincenty,1
61579,2014,8,0,Kryspin,1
61580,2014,7,0,Kryspin,1
61581,2014,6,0,Kryspin,1
61582,2014,5,0,Kryspin,1
61583,2014,4,0,Kryspin,1
61584,2014,3,0,Kryspin,1
61585,2014,2,0,Kryspin,1
61586,2014,1,0,Kryspin,1
61587,2013,12,0,Kryspin,1
61588,2013,11,0,Kryspin,1
61589,2013,10,0,Kryspin,1
61590,2013,9,0,Kryspin,1
61591,2013,8,0,Kryspin,1
61592,2013,7,0,Kryspin,1
61593,2013,6,0,Kryspin,1
61594,2013,5,0,Kryspin,1
61595,2013,4,0,Kryspin,1
61596,2013,3,0,Kryspin,1
61597,2013,2,0,Kryspin,1
61598,2013,1,0,Kryspin,1
61599,2012,12,0,Kryspin,1
61600,2012,11,0,Kryspin,1
61601,2012,10,0,Kryspin,1
61602,2012,9,0,Kryspin,1
61603,2012,8,0,Kryspin,1
61604,2012,7,0,Kryspin,1
61605,2012,6,0,Kryspin,1
61606,2012,5,0,Kryspin,1
61607,2012,4,0,Kryspin,1
61608,2012,3,0,Kryspin,1
61609,2012,2,0,Kryspin,1
61610,2012,1,0,Kryspin,1
61611,2011,12,0,Kryspin,1
61612,2011,11,0,Kryspin,1
61613,2011,10,0,Kryspin,1
61614,2011,9,0,Kryspin,1
61615,2011,8,1,Kryspin,1
61616,2011,7,0,Kryspin,1
61617,2011,6,0,Kryspin,1
61618,2011,5,0,Kryspin,1
61619,2011,4,0,Kryspin,1
61620,2011,3,0,Kryspin,1
61621,2011,2,0,Kryspin,1
61622,2011,1,0,Kryspin,1
61623,2010,12,0,Kryspin,1
61624,2010,11,0,Kryspin,1
61625,2010,10,0,Kryspin,1
61626,2010,9,1,Kryspin,1
61627,2010,8,1,Kryspin,1
61628,2010,7,0,Kryspin,1
61629,2010,6,0,Kryspin,1
61630,2010,5,0,Kryspin,1
61631,2010,4,0,Kryspin,1
61632,2010,3,0,Kryspin,1
61633,2010,2,0,Kryspin,1
61634,2010,1,0,Kryspin,1
61635,2009,12,0,Kryspin,1
61636,2009,11,0,Kryspin,1
61637,2009,10,0,Kryspin,1
61638,2009,9,1,Kryspin,1
61639,2009,8,0,Kryspin,1
61640,2009,7,0,Kryspin,1
61641,2009,6,0,Kryspin,1
61642,2009,5,0,Kryspin,1
61643,2009,4,1,Kryspin,1
61644,2009,3,0,Kryspin,1
61645,2009,2,0,Kryspin,1
61646,2009,1,1,Kryspin,1
61647,2008,12,0,Kryspin,1
61648,2008,11,1,Kryspin,1
61649,2008,10,1,Kryspin,1
61650,2008,9,1,Kryspin,1
61651,2008,8,1,Kryspin,1
61652,2008,7,1,Kryspin,1
61653,2008,6,0,Kryspin,1
61654,2008,5,0,Kryspin,1
61655,2008,4,0,Kryspin,1
61656,2008,3,0,Kryspin,1
61657,2008,2,0,Kryspin,1
61658,2008,1,0,Kryspin,1
61659,2007,12,0,Kryspin,1
61660,2007,11,0,Kryspin,1
61661,2007,10,0,Kryspin,1
61662,2007,9,0,Kryspin,1
61663,2007,8,0,Kryspin,1
61664,2007,7,0,Kryspin,1
61665,2007,6,0,Kryspin,1
61666,2007,5,0,Kryspin,1
61667,2007,4,0,Kryspin,1
61668,2007,3,0,Kryspin,1
61669,2007,2,0,Kryspin,1
61670,2007,1,0,Kryspin,1
61671,2006,12,0,Kryspin,1
61672,2006,11,0,Kryspin,1
61673,2006,10,0,Kryspin,1
61674,2006,9,0,Kryspin,1
61675,2006,8,0,Kryspin,1
61676,2006,7,0,Kryspin,1
61677,2006,6,0,Kryspin,1
61678,2006,5,0,Kryspin,1
61679,2006,4,0,Kryspin,1
61680,2006,3,0,Kryspin,1
61681,2006,2,0,Kryspin,1
61682,2006,1,0,Kryspin,1
61683,2005,12,0,Kryspin,1
61684,2005,11,0,Kryspin,1
61685,2005,10,1,Kryspin,1
61686,2005,9,0,Kryspin,1
61687,2005,8,1,Kryspin,1
61688,2005,7,0,Kryspin,1
61689,2005,6,0,Kryspin,1
61690,2005,5,0,Kryspin,1
61691,2005,4,0,Kryspin,1
61692,2005,3,0,Kryspin,1
61693,2005,2,0,Kryspin,1
61694,2005,1,0,Kryspin,1
61695,2004,12,0,Kryspin,1
61696,2004,11,0,Kryspin,1
61697,2004,10,0,Kryspin,1
61698,2004,9,0,Kryspin,1
61699,2004,8,0,Kryspin,1
61700,2004,7,0,Kryspin,1
61701,2014,8,0,Zygmunt,1
61702,2014,7,0,Zygmunt,1
61703,2014,6,0,Zygmunt,1
61704,2014,5,0,Zygmunt,1
61705,2014,4,0,Zygmunt,1
61706,2014,3,0,Zygmunt,1
61707,2014,2,0,Zygmunt,1
61708,2014,1,1,Zygmunt,1
61709,2013,12,0,Zygmunt,1
61710,2013,11,0,Zygmunt,1
61711,2013,10,0,Zygmunt,1
61712,2013,9,0,Zygmunt,1
61713,2013,8,0,Zygmunt,1
61714,2013,7,0,Zygmunt,1
61715,2013,6,0,Zygmunt,1
61716,2013,5,1,Zygmunt,1
61717,2013,4,0,Zygmunt,1
61718,2013,3,0,Zygmunt,1
61719,2013,2,0,Zygmunt,1
61720,2013,1,0,Zygmunt,1
61721,2012,12,1,Zygmunt,1
61722,2012,11,0,Zygmunt,1
61723,2012,10,0,Zygmunt,1
61724,2012,9,0,Zygmunt,1
61725,2012,8,0,Zygmunt,1
61726,2012,7,0,Zygmunt,1
61727,2012,6,0,Zygmunt,1
61728,2012,5,0,Zygmunt,1
61729,2012,4,0,Zygmunt,1
61730,2012,3,0,Zygmunt,1
61731,2012,2,0,Zygmunt,1
61732,2012,1,0,Zygmunt,1
61733,2011,12,0,Zygmunt,1
61734,2011,11,0,Zygmunt,1
61735,2011,10,0,Zygmunt,1
61736,2011,9,0,Zygmunt,1
61737,2011,8,0,Zygmunt,1
61738,2011,7,1,Zygmunt,1
61739,2011,6,0,Zygmunt,1
61740,2011,5,0,Zygmunt,1
61741,2011,4,0,Zygmunt,1
61742,2011,3,0,Zygmunt,1
61743,2011,2,0,Zygmunt,1
61744,2011,1,0,Zygmunt,1
61745,2010,12,0,Zygmunt,1
61746,2010,11,0,Zygmunt,1
61747,2010,10,0,Zygmunt,1
61748,2010,9,0,Zygmunt,1
61749,2010,8,0,Zygmunt,1
61750,2010,7,0,Zygmunt,1
61751,2010,6,0,Zygmunt,1
61752,2010,5,0,Zygmunt,1
61753,2010,4,1,Zygmunt,1
61754,2010,3,0,Zygmunt,1
61755,2010,2,0,Zygmunt,1
61756,2010,1,1,Zygmunt,1
61757,2009,12,0,Zygmunt,1
61758,2009,11,0,Zygmunt,1
61759,2009,10,0,Zygmunt,1
61760,2009,9,1,Zygmunt,1
61761,2009,8,0,Zygmunt,1
61762,2009,7,0,Zygmunt,1
61763,2009,6,0,Zygmunt,1
61764,2009,5,0,Zygmunt,1
61765,2009,4,0,Zygmunt,1
61766,2009,3,0,Zygmunt,1
61767,2009,2,0,Zygmunt,1
61768,2009,1,0,Zygmunt,1
61769,2008,12,0,Zygmunt,1
61770,2008,11,0,Zygmunt,1
61771,2008,10,0,Zygmunt,1
61772,2008,9,0,Zygmunt,1
61773,2008,8,1,Zygmunt,1
61774,2008,7,0,Zygmunt,1
61775,2008,6,0,Zygmunt,1
61776,2008,5,0,Zygmunt,1
61777,2008,4,0,Zygmunt,1
61778,2008,3,0,Zygmunt,1
61779,2008,2,0,Zygmunt,1
61780,2008,1,0,Zygmunt,1
61781,2007,12,0,Zygmunt,1
61782,2007,11,0,Zygmunt,1
61783,2007,10,0,Zygmunt,1
61784,2007,9,0,Zygmunt,1
61785,2007,8,1,Zygmunt,1
61786,2007,7,0,Zygmunt,1
61787,2007,6,0,Zygmunt,1
61788,2007,5,0,Zygmunt,1
61789,2007,4,0,Zygmunt,1
61790,2007,3,0,Zygmunt,1
61791,2007,2,0,Zygmunt,1
61792,2007,1,0,Zygmunt,1
61793,2006,12,0,Zygmunt,1
61794,2006,11,0,Zygmunt,1
61795,2006,10,0,Zygmunt,1
61796,2006,9,2,Zygmunt,1
61797,2006,8,0,Zygmunt,1
61798,2006,7,0,Zygmunt,1
61799,2006,6,0,Zygmunt,1
61800,2006,5,0,Zygmunt,1
61801,2006,4,0,Zygmunt,1
61802,2006,3,0,Zygmunt,1
61803,2006,2,0,Zygmunt,1
61804,2006,1,0,Zygmunt,1
61805,2005,12,0,Zygmunt,1
61806,2005,11,0,Zygmunt,1
61807,2005,10,0,Zygmunt,1
61808,2005,9,0,Zygmunt,1
61809,2005,8,0,Zygmunt,1
61810,2005,7,0,Zygmunt,1
61811,2005,6,1,Zygmunt,1
61812,2005,5,0,Zygmunt,1
61813,2005,4,1,Zygmunt,1
61814,2005,3,0,Zygmunt,1
61815,2005,2,0,Zygmunt,1
61816,2005,1,0,Zygmunt,1
61817,2004,12,0,Zygmunt,1
61818,2004,11,0,Zygmunt,1
61819,2004,10,0,Zygmunt,1
61820,2004,9,0,Zygmunt,1
61821,2004,8,0,Zygmunt,1
61822,2004,7,0,Zygmunt,1
61823,2014,8,0,JanJakub,1
61824,2014,7,0,JanJakub,1
61825,2014,6,0,JanJakub,1
61826,2014,5,0,JanJakub,1
61827,2014,4,0,JanJakub,1
61828,2014,3,0,JanJakub,1
61829,2014,2,0,JanJakub,1
61830,2014,1,0,JanJakub,1
61831,2013,12,0,JanJakub,1
61832,2013,11,0,JanJakub,1
61833,2013,10,0,JanJakub,1
61834,2013,9,1,JanJakub,1
61835,2013,8,0,JanJakub,1
61836,2013,7,0,JanJakub,1
61837,2013,6,0,JanJakub,1
61838,2013,5,0,JanJakub,1
61839,2013,4,0,JanJakub,1
61840,2013,3,0,JanJakub,1
61841,2013,2,0,JanJakub,1
61842,2013,1,0,JanJakub,1
61843,2012,12,0,JanJakub,1
61844,2012,11,0,JanJakub,1
61845,2012,10,0,JanJakub,1
61846,2012,9,0,JanJakub,1
61847,2012,8,0,JanJakub,1
61848,2012,7,0,JanJakub,1
61849,2012,6,0,JanJakub,1
61850,2012,5,0,JanJakub,1
61851,2012,4,0,JanJakub,1
61852,2012,3,0,JanJakub,1
61853,2012,2,0,JanJakub,1
61854,2012,1,0,JanJakub,1
61855,2011,12,0,JanJakub,1
61856,2011,11,0,JanJakub,1
61857,2011,10,0,JanJakub,1
61858,2011,9,0,JanJakub,1
61859,2011,8,0,JanJakub,1
61860,2011,7,0,JanJakub,1
61861,2011,6,0,JanJakub,1
61862,2011,5,0,JanJakub,1
61863,2011,4,0,JanJakub,1
61864,2011,3,1,JanJakub,1
61865,2011,2,0,JanJakub,1
61866,2011,1,0,JanJakub,1
61867,2010,12,0,JanJakub,1
61868,2010,11,0,JanJakub,1
61869,2010,10,0,JanJakub,1
61870,2010,9,0,JanJakub,1
61871,2010,8,0,JanJakub,1
61872,2010,7,0,JanJakub,1
61873,2010,6,0,JanJakub,1
61874,2010,5,0,JanJakub,1
61875,2010,4,0,JanJakub,1
61876,2010,3,0,JanJakub,1
61877,2010,2,0,JanJakub,1
61878,2010,1,0,JanJakub,1
61879,2009,12,0,JanJakub,1
